date,portfolio_value,cash,num_positions,num_longs,num_shorts
2021-06-30,10000.0,0,1,0,1
2021-07-01,10000.0,0,1,0,1
2021-07-02,10000.0,0,1,0,1
2021-07-03,10000.0,0,1,0,1
2021-07-04,10000.0,0,1,0,1
2021-07-05,10000.0,0,1,0,1
2021-07-06,10000.0,0,1,0,1
2021-07-07,10000.0,0,1,0,1
2021-07-08,10000.0,0,1,0,1
2021-07-09,10000.0,0,1,0,1
2021-07-10,10000.0,0,1,0,1
2021-07-11,10000.0,0,1,0,1
2021-07-12,10000.0,0,1,0,1
2021-07-13,10000.0,0,1,0,1
2021-07-14,10000.0,0,1,0,1
2021-07-15,10000.0,0,1,0,1
2021-07-16,10000.0,0,1,0,1
2021-07-17,10000.0,0,1,0,1
2021-07-18,10000.0,0,1,0,1
2021-07-19,10000.0,0,1,0,1
2021-07-20,10000.0,0,1,0,1
2021-07-21,10000.0,0,1,0,1
2021-07-22,10000.0,0,1,0,1
2021-07-23,10000.0,0,1,0,1
2021-07-24,10000.0,0,1,0,1
2021-07-25,10000.0,0,1,0,1
2021-07-26,10000.0,0,1,0,1
2021-07-27,10000.0,0,1,0,1
2021-07-28,10000.0,0,1,0,1
2021-07-29,10000.0,0,1,0,1
2021-07-30,10000.0,0,1,0,1
2021-07-31,10000.0,0,1,0,1
2021-08-01,10000.0,0,1,0,1
2021-08-02,10000.0,0,1,0,1
2021-08-03,10000.0,0,1,0,1
2021-08-04,10000.0,0,1,0,1
2021-08-05,10000.0,0,1,0,1
2021-08-06,10000.0,0,1,0,1
2021-08-07,10000.0,0,1,0,1
2021-08-08,10000.0,0,1,0,1
2021-08-09,10000.0,0,1,0,1
2021-08-10,10000.0,0,1,0,1
2021-08-11,10000.0,0,1,0,1
2021-08-12,10000.0,0,1,0,1
2021-08-13,10000.0,0,1,0,1
2021-08-14,10000.0,0,1,0,1
2021-08-15,10000.0,0,1,0,1
2021-08-16,10000.0,0,1,0,1
2021-08-17,10000.0,0,1,0,1
2021-08-18,10000.0,0,1,0,1
2021-08-19,10000.0,0,1,0,1
2021-08-20,9720.684995268888,0,2,0,2
2021-08-21,9940.896362685366,0,2,0,2
2021-08-22,9368.504601416804,0,2,0,2
2021-08-23,8858.855380282426,0,2,0,2
2021-08-24,9652.010252695056,0,2,0,2
2021-08-25,9498.50562071615,0,2,0,2
2021-08-26,10250.680945800432,0,2,0,2
2021-08-27,9095.333210439258,0,2,0,2
2021-08-28,9422.69465581066,0,2,0,2
2021-08-29,9479.46751424116,0,2,0,2
2021-08-30,9899.491581517992,0,2,0,2
2021-08-31,9704.750437424185,0,2,0,2
2021-09-01,9302.998309241295,0,2,0,2
2021-09-02,9036.156716034087,0,2,0,2
2021-09-03,8894.61473909293,0,2,0,2
2021-09-04,9158.960932994918,0,2,0,2
2021-09-05,8609.782625278553,0,2,0,2
2021-09-06,8417.928536538631,0,2,0,2
2021-09-07,10255.546204030148,0,2,0,2
2021-09-08,10444.290654157056,0,2,0,2
2021-09-09,10309.4447480137,0,2,0,2
2021-09-10,10800.201915093508,0,2,0,2
2021-09-11,10169.664661512814,0,2,0,2
2021-09-12,10185.285020119636,0,2,0,2
2021-09-13,10738.26967587753,0,2,0,2
2021-09-14,10572.237349982663,0,2,0,2
2021-09-15,10220.709063175316,0,2,0,2
2021-09-16,10541.730707598821,0,2,0,2
2021-09-17,11274.153430181126,0,1,0,1
2021-09-18,10827.334919597248,0,1,0,1
2021-09-19,10645.421373182962,0,1,0,1
2021-09-20,12489.287369490563,0,1,0,1
2021-09-21,13433.144060268938,0,1,0,1
2021-09-22,12080.702565075491,0,1,0,1
2021-09-23,11113.935994807078,0,1,0,1
2021-09-24,9926.111845618216,0,1,0,1
2021-09-25,10178.575683177327,0,1,0,1
2021-09-26,10651.49021543198,0,1,0,1
2021-09-27,11381.268495876278,0,1,0,1
2021-09-28,12245.92679530498,0,1,0,1
2021-09-29,11984.814857541021,0,1,0,1
2021-09-30,11325.890310353996,0,1,0,1
2021-10-01,10385.523203868808,0,1,0,1
2021-10-02,9409.956812339318,0,1,0,1
2021-10-03,7344.8815160550475,0,1,0,1
2021-10-04,7899.877139727654,0,1,0,1
2021-10-05,8501.754569773919,0,1,0,1
2021-10-06,8786.231550196593,0,1,0,1
2021-10-07,8998.034144687288,0,1,0,1
2021-10-08,10365.90546945735,0,1,0,1
2021-10-09,9983.679717264024,0,1,0,1
2021-10-10,10755.1087338349,0,1,0,1
2021-10-11,10841.2041384131,0,1,0,1
2021-10-12,10578.30567086181,0,1,0,1
2021-10-13,10364.604577355207,0,1,0,1
2021-10-14,10555.835716370248,0,1,0,1
2021-10-15,10903.528696397594,0,1,0,1
2021-10-16,10825.475170269006,0,1,0,1
2021-10-17,11159.44965176466,0,1,0,1
2021-10-18,11253.823460629226,0,1,0,1
2021-10-19,11023.802084386645,0,1,0,1
2021-10-20,10702.718260994045,0,1,0,1
2021-10-21,11126.927349211082,0,1,0,1
2021-10-22,11069.215045043278,0,1,0,1
2021-10-23,11028.650864040088,0,1,0,1
2021-10-24,11341.811071901451,0,1,0,1
2021-10-25,11156.966130478751,0,1,0,1
2021-10-26,10933.33095182851,0,1,0,1
2021-10-27,12017.92017626075,0,1,0,1
2021-10-28,11727.702974564456,0,1,0,1
2021-10-29,10000.0,0,1,0,1
2021-10-30,10000.0,0,1,0,1
2021-10-31,10000.0,0,1,0,1
2021-11-01,10000.0,0,1,0,1
2021-11-02,10000.0,0,1,0,1
2021-11-03,10000.0,0,1,0,1
2021-11-04,10000.0,0,1,0,1
2021-11-05,10000.0,0,1,0,1
2021-11-06,10000.0,0,1,0,1
2021-11-07,10000.0,0,1,0,1
2021-11-08,10000.0,0,1,0,1
2021-11-09,10000.0,0,1,0,1
2021-11-10,10000.0,0,1,0,1
2021-11-11,10000.0,0,1,0,1
2021-11-12,10000.0,0,1,0,1
2021-11-13,10000.0,0,1,0,1
2021-11-14,10000.0,0,1,0,1
2021-11-15,10000.0,0,1,0,1
2021-11-16,10000.0,0,1,0,1
2021-11-17,10000.0,0,1,0,1
2021-11-18,10000.0,0,1,0,1
2021-11-19,10000.0,0,1,0,1
2021-11-20,10000.0,0,1,0,1
2021-11-21,10000.0,0,1,0,1
2021-11-22,10000.0,0,1,0,1
2021-11-23,10000.0,0,1,0,1
2021-11-24,10000.0,0,1,0,1
2021-11-25,10000.0,0,1,0,1
2021-11-26,10000.0,0,1,0,1
2021-11-27,10000.0,0,1,0,1
2021-11-28,10000.0,0,1,0,1
2021-11-29,10000.0,0,1,0,1
2021-11-30,10000.0,0,1,0,1
2021-12-01,10000.0,0,1,0,1
2021-12-02,10000.0,0,1,0,1
2021-12-03,10000.0,0,1,0,1
2021-12-04,10000.0,0,1,0,1
2021-12-05,10000.0,0,1,0,1
2021-12-06,10000.0,0,1,0,1
2021-12-07,10000.0,0,1,0,1
2021-12-08,10000.0,0,1,0,1
2021-12-09,10000.0,0,1,0,1
2021-12-10,10000.0,0,1,0,1
2021-12-11,10000.0,0,1,0,1
2021-12-12,10000.0,0,1,0,1
2021-12-13,10000.0,0,1,0,1
2021-12-14,10000.0,0,1,0,1
2021-12-15,10000.0,0,1,0,1
2021-12-16,10000.0,0,1,0,1
2021-12-17,10000.0,0,1,0,1
2021-12-18,10000.0,0,1,0,1
2021-12-19,10000.0,0,1,0,1
2021-12-20,10000.0,0,1,0,1
2021-12-21,10000.0,0,1,0,1
2021-12-22,10000.0,0,1,0,1
2021-12-23,10000.0,0,1,0,1
2021-12-24,10000.0,0,1,0,1
2021-12-25,10000.0,0,1,0,1
2021-12-26,10000.0,0,1,0,1
2021-12-27,10000.0,0,1,0,1
2021-12-28,10000.0,0,1,0,1
2021-12-29,10000.0,0,1,0,1
2021-12-30,10000.0,0,1,0,1
2021-12-31,10000.0,0,1,0,1
2022-01-01,10000.0,0,1,0,1
2022-01-02,10000.0,0,1,0,1
2022-01-03,10000.0,0,1,0,1
2022-01-04,10000.0,0,1,0,1
2022-01-05,10000.0,0,1,0,1
2022-01-06,10000.0,0,1,0,1
2022-01-07,10000.0,0,1,0,1
2022-01-08,10000.0,0,1,0,1
2022-01-09,10000.0,0,1,0,1
2022-01-10,10000.0,0,1,0,1
2022-01-11,10000.0,0,1,0,1
2022-01-12,10000.0,0,1,0,1
2022-01-13,10000.0,0,1,0,1
2022-01-14,10000.0,0,1,0,1
2022-01-15,10000.0,0,1,0,1
2022-01-16,10000.0,0,1,0,1
2022-01-17,10000.0,0,1,0,1
2022-01-18,10000.0,0,1,0,1
2022-01-19,10000.0,0,1,0,1
2022-01-20,10000.0,0,1,0,1
2022-01-21,10000.0,0,1,0,1
2022-01-22,10000.0,0,1,0,1
2022-01-23,10000.0,0,1,0,1
2022-01-24,10000.0,0,1,0,1
2022-01-25,10000.0,0,1,0,1
2022-01-26,10000.0,0,1,0,1
2022-01-27,10000.0,0,1,0,1
2022-01-28,10000.0,0,1,0,1
2022-01-29,10000.0,0,1,0,1
2022-01-30,10000.0,0,1,0,1
2022-01-31,10000.0,0,1,0,1
2022-02-01,10000.0,0,1,0,1
2022-02-02,10000.0,0,1,0,1
2022-02-03,10000.0,0,1,0,1
2022-02-04,10000.0,0,1,0,1
2022-02-05,10000.0,0,1,0,1
2022-02-06,10000.0,0,1,0,1
2022-02-07,10000.0,0,1,0,1
2022-02-08,10000.0,0,1,0,1
2022-02-09,10000.0,0,1,0,1
2022-02-10,10000.0,0,1,0,1
2022-02-11,10000.0,0,1,0,1
2022-02-12,10000.0,0,1,0,1
2022-02-13,10000.0,0,1,0,1
2022-02-14,10000.0,0,1,0,1
2022-02-15,10000.0,0,1,0,1
2022-02-16,10000.0,0,1,0,1
2022-02-17,10000.0,0,1,0,1
2022-02-18,10000.0,0,1,0,1
2022-02-19,10000.0,0,1,0,1
2022-02-20,10000.0,0,1,0,1
2022-02-21,10000.0,0,1,0,1
2022-02-22,10000.0,0,1,0,1
2022-02-23,10000.0,0,1,0,1
2022-02-24,10000.0,0,1,0,1
2022-02-25,10000.0,0,1,0,1
2022-02-26,10000.0,0,1,0,1
2022-02-27,10000.0,0,1,0,1
2022-02-28,10000.0,0,1,0,1
2022-03-01,10000.0,0,1,0,1
2022-03-02,10000.0,0,1,0,1
2022-03-03,10000.0,0,1,0,1
2022-03-04,10000.0,0,1,0,1
2022-03-05,10000.0,0,1,0,1
2022-03-06,10000.0,0,1,0,1
2022-03-07,10000.0,0,1,0,1
2022-03-08,10000.0,0,1,0,1
2022-03-09,10000.0,0,1,0,1
2022-03-10,10000.0,0,1,0,1
2022-03-11,10000.0,0,1,0,1
2022-03-12,10000.0,0,1,0,1
2022-03-13,10000.0,0,1,0,1
2022-03-14,10000.0,0,1,0,1
2022-03-15,10000.0,0,1,0,1
2022-03-16,10000.0,0,1,0,1
2022-03-17,10000.0,0,1,0,1
2022-03-18,10000.0,0,1,0,1
2022-03-19,10000.0,0,1,0,1
2022-03-20,10000.0,0,1,0,1
2022-03-21,10000.0,0,1,0,1
2022-03-22,10000.0,0,1,0,1
2022-03-23,10000.0,0,1,0,1
2022-03-24,10000.0,0,1,0,1
2022-03-25,10000.0,0,1,0,1
2022-03-26,10000.0,0,1,0,1
2022-03-27,10000.0,0,1,0,1
2022-03-28,10000.0,0,1,0,1
2022-03-29,10000.0,0,1,0,1
2022-03-30,10000.0,0,1,0,1
2022-03-31,10000.0,0,1,0,1
2022-04-04,10000.0,0,1,0,1
2022-04-05,10000.0,0,1,0,1
2022-04-06,10000.0,0,1,0,1
2022-04-07,10000.0,0,1,0,1
2022-04-01,10000.0,0,1,0,1
2022-04-02,10000.0,0,1,0,1
2022-04-03,10000.0,0,1,0,1
2022-04-08,10000.0,0,1,0,1
2022-04-09,10000.0,0,1,0,1
2022-04-10,10000.0,0,1,0,1
2022-04-11,10000.0,0,1,0,1
2022-04-12,10000.0,0,1,0,1
2022-04-13,10000.0,0,1,0,1
2022-04-14,10000.0,0,1,0,1
2022-04-15,10000.0,0,1,0,1
2022-04-16,10000.0,0,1,0,1
2022-04-17,10000.0,0,1,0,1
2022-04-18,10000.0,0,1,0,1
2022-04-19,10000.0,0,1,0,1
2022-04-20,10000.0,0,1,0,1
2022-04-21,10000.0,0,1,0,1
2022-04-22,10000.0,0,1,0,1
2022-04-23,10000.0,0,1,0,1
2022-04-24,10000.0,0,1,0,1
2022-04-25,10000.0,0,1,0,1
2022-04-26,10000.0,0,1,0,1
2022-04-27,10000.0,0,1,0,1
2022-04-28,10000.0,0,1,0,1
2022-04-29,10000.0,0,1,0,1
2022-04-30,10000.0,0,1,0,1
2022-05-01,10000.0,0,1,0,1
2022-05-02,10000.0,0,1,0,1
2022-05-03,10000.0,0,1,0,1
2022-05-04,10000.0,0,1,0,1
2022-05-05,10000.0,0,1,0,1
2022-05-06,10000.0,0,1,0,1
2022-05-07,10000.0,0,1,0,1
2022-05-08,10000.0,0,1,0,1
2022-05-09,10000.0,0,1,0,1
2022-05-10,10000.0,0,1,0,1
2022-05-11,10000.0,0,1,0,1
2022-05-12,10000.0,0,1,0,1
2022-05-13,10000.0,0,1,0,1
2022-05-14,10000.0,0,1,0,1
2022-05-15,10000.0,0,1,0,1
2022-05-16,10000.0,0,1,0,1
2022-05-17,10000.0,0,1,0,1
2022-05-18,10000.0,0,1,0,1
2022-05-19,10000.0,0,1,0,1
2022-05-20,10000.0,0,1,0,1
2022-05-21,10000.0,0,1,0,1
2022-05-22,10000.0,0,1,0,1
2022-05-23,10000.0,0,1,0,1
2022-05-24,10000.0,0,1,0,1
2022-05-25,10000.0,0,1,0,1
2022-05-26,10000.0,0,1,0,1
2022-05-27,10000.0,0,1,0,1
2022-05-28,10000.0,0,1,0,1
2022-05-29,10000.0,0,1,0,1
2022-05-30,10000.0,0,1,0,1
2022-05-31,10000.0,0,1,0,1
2022-06-01,10000.0,0,1,0,1
2022-06-02,10000.0,0,1,0,1
2022-06-03,10000.0,0,1,0,1
2022-06-04,10000.0,0,1,0,1
2022-06-05,10000.0,0,1,0,1
2022-06-06,10000.0,0,1,0,1
2022-06-07,10000.0,0,1,0,1
2022-06-08,10000.0,0,1,0,1
2022-06-09,10000.0,0,1,0,1
2022-06-10,10000.0,0,1,0,1
2022-06-11,10000.0,0,1,0,1
2022-06-12,10000.0,0,1,0,1
2022-06-13,10000.0,0,1,0,1
2022-06-14,10000.0,0,1,0,1
2022-06-15,10000.0,0,1,0,1
2022-06-16,10000.0,0,1,0,1
2022-06-17,10000.0,0,1,0,1
2022-06-18,10000.0,0,1,0,1
2022-06-19,10000.0,0,1,0,1
2022-06-20,10000.0,0,1,0,1
2022-06-21,10000.0,0,1,0,1
2022-06-22,10000.0,0,1,0,1
2022-06-23,10000.0,0,1,0,1
2022-06-24,10000.0,0,1,0,1
2022-06-25,10000.0,0,1,0,1
2022-06-26,10000.0,0,1,0,1
2022-06-27,10000.0,0,1,0,1
2022-06-28,10000.0,0,1,0,1
2022-06-29,10000.0,0,1,0,1
2022-06-30,10000.0,0,1,0,1
2022-07-01,10000.0,0,1,0,1
2022-07-02,10000.0,0,1,0,1
2022-07-03,10000.0,0,1,0,1
2022-07-04,10000.0,0,1,0,1
2022-07-05,10000.0,0,1,0,1
2022-07-06,10000.0,0,1,0,1
2022-07-07,10000.0,0,1,0,1
2022-07-08,10000.0,0,1,0,1
2022-07-09,10000.0,0,1,0,1
2022-07-10,10000.0,0,1,0,1
2022-07-11,10000.0,0,1,0,1
2022-07-12,10000.0,0,1,0,1
2022-07-13,10000.0,0,1,0,1
2022-07-14,10000.0,0,1,0,1
2022-07-15,10000.0,0,1,0,1
2022-07-16,10000.0,0,1,0,1
2022-07-17,10000.0,0,1,0,1
2022-07-18,10000.0,0,1,0,1
2022-07-19,10000.0,0,1,0,1
2022-07-20,10000.0,0,1,0,1
2022-07-21,10000.0,0,1,0,1
2022-07-22,10000.0,0,1,0,1
2022-07-23,10000.0,0,1,0,1
2022-07-24,10000.0,0,1,0,1
2022-07-25,10000.0,0,1,0,1
2022-07-26,10000.0,0,1,0,1
2022-07-27,10000.0,0,1,0,1
2022-07-28,10000.0,0,1,0,1
2022-07-29,10000.0,0,1,0,1
2022-07-30,10000.0,0,1,0,1
2022-07-31,10000.0,0,1,0,1
2022-08-01,10000.0,0,1,0,1
2022-08-02,10000.0,0,1,0,1
2022-08-03,10000.0,0,1,0,1
2022-08-04,10000.0,0,1,0,1
2022-08-05,10000.0,0,1,0,1
2022-08-06,10000.0,0,1,0,1
2022-08-07,10000.0,0,1,0,1
2022-08-08,10000.0,0,1,0,1
2022-08-09,10000.0,0,1,0,1
2022-08-10,10000.0,0,1,0,1
2022-08-11,10000.0,0,1,0,1
2022-08-12,9655.657062543924,0,1,0,1
2022-08-13,9873.506676036543,0,1,0,1
2022-08-14,10210.822206605762,0,1,0,1
2022-08-15,10569.219957835558,0,1,0,1
2022-08-16,10857.343640196768,0,1,0,1
2022-08-17,11384.399156711175,0,1,0,1
2022-08-18,11925.509486999297,0,1,0,1
2022-08-19,12586.08573436402,0,1,0,1
2022-08-20,12768.798313422347,0,1,0,1
2022-08-21,12410.400562192552,0,1,0,1
2022-08-22,12192.550948699929,0,1,0,1
2022-08-23,12002.810962754744,0,1,0,1
2022-08-24,11946.591707659874,0,1,0,1
2022-08-25,11855.23541813071,0,1,0,1
2022-08-26,12803.93534785664,0,1,0,1
2022-08-27,12726.633872101196,0,1,0,1
2022-08-28,13028.812368236122,0,1,0,1
2022-08-29,12529.866479269149,0,1,0,1
2022-08-30,12761.770906535488,0,1,0,1
2022-08-31,12796.907940969782,0,1,0,1
2022-09-01,12628.250175685173,0,1,0,1
2022-09-02,12761.770906535488,0,1,0,1
2022-09-03,12846.099789177793,0,1,0,1
2022-09-04,12656.359803232608,0,1,0,1
2022-09-05,12691.496837666902,0,1,0,1
2022-09-06,13134.223471539002,0,1,0,1
2022-09-07,12691.496837666902,0,1,0,1
2022-09-08,12677.442023893183,0,1,0,1
2022-09-09,12087.139845397049,0,1,0,1
2022-09-10,11749.824314827829,0,1,0,1
2022-09-11,11799.01616303584,0,1,0,1
2022-09-12,10976.809557273367,0,1,0,1
2022-09-13,12396.345748418833,0,1,0,1
2022-09-14,12087.139845397049,0,1,0,1
2022-09-15,12375.263527758258,0,1,0,1
2022-09-16,12565.003513703443,0,1,0,1
2022-09-17,12354.181307097682,0,1,0,1
2022-09-18,12972.59311314125,0,1,0,1
2022-09-19,12888.264230498948,0,1,0,1
2022-09-20,13218.552354181307,0,1,0,1
2022-09-21,13450.456781447647,0,1,0,1
2022-09-22,12958.538299367534,0,1,0,1
2022-09-23,12775.825720309207,0,1,0,1
2022-09-24,12930.428671820098,0,1,0,1
2022-09-25,12888.264230498948,0,1,0,1
2022-09-26,12796.907940969782,0,1,0,1
2022-09-27,13035.83977512298,0,1,0,1
2022-09-28,13063.949402670416,0,1,0,1
2022-09-29,13035.83977512298,0,1,0,1
2022-09-30,13063.949402670416,0,1,0,1
2022-10-01,13148.278285312721,0,1,0,1
2022-10-02,13366.127898805342,0,1,0,1
2022-10-03,13134.223471539002,0,1,0,1
2022-10-04,12902.319044272663,0,1,0,1
2022-10-05,12965.565706254392,0,1,0,1
2022-10-06,13049.894588896697,0,1,0,1
2022-10-07,13134.223471539002,0,1,0,1
2022-10-08,13232.607167955026,0,1,0,1
2022-10-09,13232.607167955026,0,1,0,1
2022-10-10,13598.03232607168,0,1,0,1
2022-10-11,13773.71749824315,0,1,0,1
2022-10-12,13851.018973998596,0,1,0,1
2022-10-13,13822.90934645116,0,1,0,1
2022-10-14,14005.621925509487,0,1,0,1
2022-10-15,14047.78636683064,0,1,0,1
2022-10-16,13970.484891075193,0,1,0,1
2022-10-17,13907.238229093466,0,1,0,1
2022-10-18,14167.252283907237,0,1,0,1
2022-10-19,14434.293745607869,0,1,0,1
2022-10-20,14525.650035137034,0,1,0,1
2022-10-21,14469.430780042163,0,1,0,1
2022-10-22,14497.5404075896,0,1,0,1
2022-10-23,14371.047083626141,0,1,0,1
2022-10-24,14399.156711173579,0,1,0,1
2022-10-25,14321.855235418132,0,1,0,1
2022-10-26,14209.416725228391,0,1,0,1
2022-10-27,14392.129304286718,0,1,0,1
2022-10-28,14230.498945888969,0,1,0,1
2022-10-29,14089.950808151792,0,1,0,1
2022-10-30,14132.115249472943,0,1,0,1
2022-10-31,14089.950808151792,0,1,0,1
2022-11-01,14230.498945888969,0,1,0,1
2022-11-02,14286.718200983838,0,1,0,1
2022-11-03,13900.210822206605,0,1,0,1
2022-11-04,13330.990864371048,0,1,0,1
2022-11-05,13085.031623330991,0,1,0,1
2022-11-06,13668.306394940268,0,1,0,1
2022-11-07,13647.224174279692,0,1,0,1
2022-11-08,14687.280393534787,0,1,0,1
2022-11-09,15910.049191848208,0,1,0,1
2022-11-10,15122.97962052003,0,1,0,1
2022-11-11,15354.884047786367,0,1,0,1
2022-11-12,15635.980323260716,0,1,0,1
2022-11-13,15678.14476458187,0,1,0,1
2022-11-14,15516.514406184118,0,1,0,1
2022-11-15,15495.432185523541,0,1,0,1
2022-11-16,15678.14476458187,0,1,0,1
2022-11-17,15755.446240337316,0,1,0,1
2022-11-18,15755.446240337316,0,1,0,1
2022-11-19,15797.610681658469,0,1,0,1
2022-11-20,16008.43288826423,0,1,0,1
2022-11-21,16226.282501756852,0,1,0,1
2022-11-22,16141.953619114547,0,1,0,1
2022-11-23,15628.952916373859,0,1,0,1
2022-11-24,15614.898102600142,0,1,0,1
2022-11-25,15607.870695713282,0,1,0,1
2022-11-26,15572.733661278988,0,1,0,1
2022-11-27,15593.815881939565,0,1,0,1
2022-11-28,15628.952916373859,0,1,0,1
2022-11-29,15607.870695713282,0,1,0,1
2022-11-30,15460.295151089247,0,1,0,1
2022-12-01,15474.349964862966,0,1,0,1
2022-12-02,15439.212930428672,0,1,0,1
2022-12-03,15586.788475052706,0,1,0,1
2022-12-04,15509.48699929726,0,1,0,1
2022-12-05,15502.4595924104,0,1,0,1
2022-12-06,15488.404778636683,0,1,0,1
2022-12-07,15664.089950808153,0,1,0,1
2022-12-08,15530.569219957835,0,1,0,1
2022-12-09,15404.075895994378,0,1,0,1
2022-12-10,14919.184820801125,0,1,0,1
2022-12-11,15130.007027406886,0,1,0,1
2022-12-12,15214.335910049193,0,1,0,1
2022-12-13,15277.582572030922,0,1,0,1
2022-12-14,15382.993675333802,0,1,0,1
2022-12-15,15516.514406184118,0,1,0,1
2022-12-16,11824.041662168978,0,1,0,1
2022-12-17,11410.59221874401,0,1,0,1
2022-12-18,11507.874440726355,0,1,0,1
2022-12-19,12140.208883611602,0,1,0,1
2022-12-20,11580.836107213116,0,1,0,1
2022-12-21,11556.515551717528,0,1,0,1
2022-12-22,11313.309996761664,0,1,0,1
2022-12-23,10000.0,0,1,0,1
2022-12-24,10135.60474311187,0,1,0,1
2022-12-25,10116.232636953031,0,1,0,1
2022-12-26,9690.046301458586,0,1,0,1
2022-12-27,9825.651044570453,0,1,0,1
2022-12-28,10503.6747601298,0,1,0,1
2022-12-29,10658.651609400507,0,1,0,1
2022-12-30,10619.90739708283,0,1,0,1
2022-12-31,10581.163184765155,0,1,0,1
2023-01-01,10387.44212317677,0,1,0,1
2023-01-02,9786.906832252778,0,1,0,1
2023-01-03,9690.046301458586,0,1,0,1
2023-01-04,9496.325239870199,0,1,0,1
2023-01-05,9554.441558346716,0,1,0,1
2023-01-06,9302.604178281816,0,1,0,1
2023-01-07,8895.789948946207,0,1,0,1
2023-01-08,7772.207791733577,0,1,0,1
2023-01-09,7617.230942462869,0,1,0,1
2023-01-10,7191.044606968422,0,1,0,1
2023-01-11,7346.02145623913,0,1,0,1
2023-01-12,7132.9282884919085,0,1,0,1
2023-01-13,6474.276679091399,0,1,0,1
2023-01-14,5370.066628037608,0,1,0,1
2023-01-15,4847.019761748967,0,1,0,1
2023-01-16,5505.671371149476,0,1,0,1
2023-01-17,5621.904008102506,0,1,0,1
2023-01-18,6881.090908427008,0,1,0,1
2023-01-19,6203.06719286766,0,1,0,1
2023-01-20,5079.485035655029,0,1,0,1
